call_number,title,author,status,language,location,category
b4-2_58538_83267_SZ_de_1,Das Rätsel Depression,Ulrich Hegerl et al.,AVAILABLE,DE,B4-2,사회과학
b4-2_45039_50065_SZ_en_1,High-Performance-Organisationen,Marcus Heidbrink et al.,AVAILABLE,EN,B4-2,사회과학
b4-2_90656_72071_G_de_1,Kombizangen,Frank Heibert,AVAILABLE,DE,B4-2,역사
b4-2_32641_61967_L_de_1,Baby Beschiss,Julia Heilmann et al.,AVAILABLE,DE,B4-2,문학
b4-2_73253_01750_L_de_1,"Vorlesen oder die Kunst, Bücher in Kinderherzen zu schmuggeln",Susanne Held,AVAILABLE,DE,B4-2,문학
b4-2_88913_51680_L_de_1,Falscher Hase,Kerstin Hensel,AVAILABLE,DE,B4-2,문학
b4-2_75445_45650_L_de_1,Bin ich zu blöd?,Sibylle Herbert,AVAILABLE,DE,B4-2,문학
b4-2_45776_06575_SZ_de_1,Schädlinge und Lästlinge in Haus und Wohnung,Marieluise Hermanns,AVAILABLE,DE,B4-2,사회과학
b4-2_91801_48041_L_de_1,Der Gefräßig-Macher,Michael Hermanussen et al.,AVAILABLE,DE,B4-2,문학
b4-2_13132_82206_L_de_1,Die böse Mutter,Catherine Herriger,AVAILABLE,DE,B4-2,문학
b4-2_45811_02087_L_de_1,Professionelle Konfliktlösung,Anita von Hertel,AVAILABLE,DE,B4-2,문학
b4-2_85675_76817_G_de_1,Der Islam,Gottfried Hierzenberger,AVAILABLE,DE,B4-2,역사
b4-2_10973_01778_SZ_de_1,Einstieg in die Führungsrolle,Helmut Hofbauer et al.,AVAILABLE,DE,B4-2,사회과학
b4-2_87823_50469_L_de_1,Wahrsagen,Gabriele Hoffmann,AVAILABLE,DE,B4-2,문학
b4-2_59141_94290_L_de_1,Verborgene Wirklichkeiten,Rainer Holbe,AVAILABLE,DE,B4-2,문학
b4-2_77690_39716_L_de_1,Film-und Fernsehanalyse,Knut Hickethier,AVAILABLE,DE,B4-2,문학
b4-2_15013_91168_L_de_1,Ein ganz besonderer Tag,Monika Hofmann,AVAILABLE,DE,B4-2,문학
b4-2_48963_95285_SZ_de_1,Die Entdeckung des Unvorstellbaren,Josef Honerkamp,AVAILABLE,DE,B4-2,사회과학
b4-2_22020_49628_SZ_de_1,Wenn Kinder krank werden,Hans Hopf,AVAILABLE,DE,B4-2,사회과학
b4-2_84191_94425_SZ_de_1,Wir sind alle Mentalisten,Manuel Horeth,AVAILABLE,DE,B4-2,사회과학
b4-2_40713_87252_SZ_en_1,All You Need is a Good Idea!,Jay H. Heyman,AVAILABLE,EN,B4-2,사회과학
b4-3_21995_70774_SZ_de_1,Die Gesundheit der Frau,Johannes Huber,AVAILABLE,DE,B4-3,사회과학
b4-3_55106_24535_G_de_1,Europa - Die Macht von morgen,Martin Hüfner,AVAILABLE,DE,B4-3,역사
b4-3_81768_66508_L_en_1,To pierce the material screen - An anthology of 20th-Century Hong Kong Literature,Eva Hung,AVAILABLE,EN,B4-3,문학
b4-3_59298_20490_G_de_1,"Venedig - Von der Kunst, eine Stadt im Wasser zu bauen",Norbert Huse,AVAILABLE,DE,B4-3,역사
b4-3_01958_11141_L_de_1,"Geliebtes, dunkles Land",Susanne Koelbl und Olaf Ihlau,AVAILABLE,DE,B4-3,문학
b4-3_94831_32627_SZ_de_1,Weltmacht Indien,Olaf Ihlau,AVAILABLE,DE,B4-3,사회과학
b4-3_32106_70143_L_de_1,Auf Augenhöhe,Heli Ihlefeld,AVAILABLE,DE,B4-3,문학
b4-3_86090_79761_SZ_de_1,Die neue Schmetterlingsschule,Lotte Ingrisch,AVAILABLE,DE,B4-3,사회과학
b4-3_95719_67691_L_de_1,Die Galerie der Lügen,Ralf Isau,AVAILABLE,DE,B4-3,문학
b4-3_64792_15040_L_de_1,Neue kleine Häuser,Stephan Isphording,AVAILABLE,DE,B4-3,문학
b4-3_79830_39544_L_de_1,Ich stehe nicht mehr zur Verfügung,Olaf Jacobsen,AVAILABLE,DE,B4-3,문학
b4-3_68156_37157_L_de_1,Geschichte des deutschen Films,Wolfgang Jacobsen et al.,AVAILABLE,DE,B4-3,문학
b4-3_65233_58774_L_de_1,Die 110%-Lüge,Simone Janson,AVAILABLE,DE,B4-3,문학
b4-3_57731_12919_G_de_1,Das große Buch der Indianer,Thomas Jeier,AVAILABLE,DE,B4-3,역사
b4-3_59932_24785_L_de_1,Das Buch des Übergangs,Otmar Jenner,AVAILABLE,DE,B4-3,문학
b4-3_46321_08919_G_de_1,Der gute Stalin,Viktor Jerofejew,AVAILABLE,DE,B4-3,역사
b4-3_38551_50083_G_en_1,Les Plus Belles Places d'Europe,Rolf H. Johannsen,AVAILABLE,EN,B4-3,역사
b4-3_25635_45841_G_de_1,Das Ende der Globalisierung,Johanna Joppe und Christian Ganowski,AVAILABLE,DE,B4-3,역사
b4-3_71479_76874_L_de_1,"No, Warum Nicht?",Elisabeth Jupiter,AVAILABLE,DE,B4-3,문학
b4-3_37173_59827_SZ_de_1,Alzheimer,Michael Jürgs,AVAILABLE,DE,B4-3,사회과학
b4-3_81735_81693_SZ_en_1,Business Knigge,Tina Kaie und Iris Hammelmann,AVAILABLE,EN,B4-3,사회과학
b4-3_26056_47961_G_de_1,Karriere Zug um Zug,Martin Kainz,AVAILABLE,DE,B4-3,역사
b4-3_93271_50609_L_de_1,Berenike Kleopatras Tochter,Maria Regina Kaiser,AVAILABLE,DE,B4-3,문학
b4-3_54604_50609_L_de_1,Der Sänger und die Ketzerin,Maria Regina Kaiser,AVAILABLE,DE,B4-3,문학
b4-3_96514_20408_SZ_de_1,Feminismus für Eilige,Margret Kasch,AVAILABLE,DE,B4-3,사회과학
b4-3_89975_89178_L_de_1,Die wichtigsten Musiker im Porträt,Peter Paul Kaspar,AVAILABLE,DE,B4-3,문학
b4-3_11889_87944_L_de_1,Gegensätze ziehen sich an,Waltraud und Heinrich Kaufmann,AVAILABLE,DE,B4-3,문학
b4-3_89115_26450_G_de_1,Auf brüchigem Boden Land gewinnen,Annelie Keil,AVAILABLE,DE,B4-3,역사
b4-3_88188_48694_L_de_1,Die andere Klima Zukunft,Claudia Kemfert,AVAILABLE,DE,B4-3,문학
b4-3_05113_73180_SZ_de_1,weinen - SOS Kinderzimmer!,Michelle Kennedy,AVAILABLE,DE,B4-3,사회과학
b4-3_15318_28329_L_de_1,Haffner für Eilige,Daniel Kiecol,AVAILABLE,DE,B4-3,문학
b4-3_40275_54623_L_en_1,Noahs Arche,Tanja Kinkel,AVAILABLE,EN,B4-3,문학
b4-3_94154_65212_L_de_1,Jesus und Muhammad,Wolfgang Klausnitzer,AVAILABLE,DE,B4-3,문학
b4-3_74570_65259_L_de_1,Eine kurze Geschichte des Vermessens,Lorie Karnath und G. Terry Sharrer,AVAILABLE,DE,B4-3,문학
b4-4_18616_40021_G_de_1,Amerikas Kreuzzüge -Was die Weltmacht treibt,Claus Kleber,AVAILABLE,DE,B4-4,역사
b4-4_96601_38693_L_de_1,Karlmann,Michael Kleeberg,AVAILABLE,DE,B4-4,문학
b4-4_70528_24733_SZ_de_1,Warum wir immer das Falsche vergessen - Gebrauchsanweisung für das Gedächtnis,Barbara Knab,AVAILABLE,DE,B4-4,사회과학
b4-4_24455_61132_G_de_1,Majestät! - Die letzten grossen Monarchien,Guido Knopp,AVAILABLE,DE,B4-4,역사
b4-4_06261_22238_L_de_1,Reclams Sachlexikon des Films,Reclam,AVAILABLE,DE,B4-4,문학
b4-4_19150_18827_L_de_1,Der kranke Freud,Jürg Kollbrunner,AVAILABLE,DE,B4-4,문학
b4-4_30441_43811_L_de_1,Liebe? Immer wieder!,Bianka Minte-König,AVAILABLE,DE,B4-4,문학
b4-4_68758_43811_SZ_de_1,Liebe? Jetzt sofort?!,Bianka Minte-König,AVAILABLE,DE,B4-4,사회과학
b4-4_17299_12786_SZ_de_1,Öl und Gas - Im Netz der Konzerne,Gerhard Konzelmann,AVAILABLE,DE,B4-4,사회과학
b4-4_37243_92612_SZ_de_1,Die wissen alles über Sie - Wie Staat und Wirtschaft Ihre Daten ausspionieren - und wie Sie sich davor schützen,Franz Kotteder,AVAILABLE,DE,B4-4,사회과학
b4-4_84445_21047_L_de_1,Von Caligari zu Hitler - Eine psychologische Geschichte des deutschen Films,Siegfried Kracauer,AVAILABLE,DE,B4-4,문학
b4-4_73914_58283_G_de_1,Kleine Geschichte der Türkei,Klaus Kreiser und Christoph K. Neumann,AVAILABLE,DE,B4-4,역사
b4-4_14302_92873_G_de_1,Kleine Geschichte Lateinamerikas,Hans-Joachim König,AVAILABLE,DE,B4-4,역사
b4-4_35116_63386_G_de_1,Kleine Geschichte Spaniens,Pedro Barcèlo et al.,AVAILABLE,DE,B4-4,역사
b4-4_44504_47226_SZ_de_1,Die Ökolüge - Wie Sie den grünen Etikettenschwindel durchschauen,Stefan Kreutzberger,AVAILABLE,DE,B4-4,사회과학
b4-4_80342_76713_G_de_1,Und keine Schlacht bei Marathon - Große Ereignisse und Mythen der europäischen Geschichte,Wolfgang Krieger,AVAILABLE,DE,B4-4,역사
b4-4_80669_92980_SZ_de_1,Bitte Zahlen! - Unterhaltsame Mathematik,Günter Kröber,AVAILABLE,DE,B4-4,사회과학
b4-4_76233_19742_G_de_1,Wendemanöver - Die geheimen Wege zur Wiedervereinigung,Ferdinand Kroh,AVAILABLE,DE,B4-4,역사
b4-4_33887_25239_G_de_1,"Alcohol - Alles, was Sie darüber wissen sollten",Peter Kruck,AVAILABLE,DE,B4-4,역사
b4-4_54256_76393_L_de_1,Heilung - Das Wunder in uns,Clemens Kuby,AVAILABLE,DE,B4-4,문학
b4-4_16651_76393_L_de_1,Mental Healing - Gesund ohne Medizin,Clemens Kuby,AVAILABLE,DE,B4-4,문학
b4-4_53237_79605_G_de_1,Als der Mensch zum Schöpfer wurde - An den Wurzeln der Kultur,Martin Kuckenberg,AVAILABLE,DE,B4-4,역사
b4-4_90506_00980_G_de_1,Arschgeweih - Das wahre Lexikon der Gegenwart,Oliver Kuhn et al.,AVAILABLE,DE,B4-4,역사
b4-4_65288_69497_L_de_1,Falsche Erinnerungen - Die sünden des Gedächtnisses,Sina Kühnel und Hans J. Markowitsch,AVAILABLE,DE,B4-4,문학
b4-4_04971_93851_SZ_de_1,Das ist Ökologie - Die biologischen Grundlagen unserer Existenz,Hansjörg Küster,AVAILABLE,DE,B4-4,사회과학
b4-4_57086_74460_SZ_de_1,"Die Namen der Nummern - Wie es gelang, die 86 Opfer eines NS-Verbrechens zu identifizieren",Hans-Joachim Lang,AVAILABLE,DE,B4-4,사회과학
b4-4_79290_68237_SZ_de_1,"Entdecker der Wellness - Gesundheitskünste im alten China, Indien und Rom",Kurt Langbein und Peter Bardehle,AVAILABLE,DE,B4-4,사회과학
b4-4_98702_69947_G_de_1,Zwischen den Fronten - Erlebte Weltgeschichte,Peter Scholl-Latour,AVAILABLE,DE,B4-4,역사
b4-4_99714_73410_SZ_de_1,Das philosophische ABC - Neue Wege zu alten Einsichten,Frieder Lauxmann,AVAILABLE,DE,B4-4,사회과학
b4-4_13681_33324_SZ_de_1,Fundbüro,Siegfried Lenz,AVAILABLE,DE,B4-4,사회과학
b4-5_84545_41199_L_de_1,"Ich bin, was ich denke",Gerhard Lebold,AVAILABLE,DE,B4-5,문학
b4-5_67637_41199_SZ_de_1,Erkrankungen der Prostata,Gerhard Lebold,AVAILABLE,DE,B4-5,사회과학
b4-5_84934_24771_L_de_1,Beraten & verkauft,Thomas Leif,AVAILABLE,DE,B4-5,문학
b4-5_04302_99355_L_de_1,Die Kosmonautin,Jo Lendle,AVAILABLE,DE,B4-5,문학
b4-5_40766_13229_L_de_1,Nie mehr Schnupfen & Co.,Kerstin Leppert,AVAILABLE,DE,B4-5,문학
b4-5_62953_45666_L_de_1,"Weißt du, wie viel Sterne stehen?",Harald Lesch et al.,AVAILABLE,DE,B4-5,문학
b4-5_78793_29877_L_de_1,Der Primat Schmetterling,Margit Lepanoky et al.,AVAILABLE,DE,B4-5,문학
b4-5_59331_55284_L_de_1,"Wer sich kennt, hat mehr Erfolg",Eva Link,AVAILABLE,DE,B4-5,문학
b4-5_10684_06794_L_de_1,Der Skorpion,Klaus Luitringer,AVAILABLE,DE,B4-5,문학
b4-5_82527_29584_SZ_de_1,Erfolgreich führen Bilderstrategie,Franz Josef Löbber,AVAILABLE,DE,B4-5,사회과학
b4-5_02643_61118_L_de_1,Der schöne Schein der Wahrheit,Wolf von Lojewski,AVAILABLE,DE,B4-5,문학
b4-5_20671_80948_L_de_1,Unter Ärzten,Joachim Löbbermann,AVAILABLE,DE,B4-5,문학
b4-5_70531_02330_SZ_de_1,Kindergericht,Karina Lubke,AVAILABLE,DE,B4-5,사회과학
b4-5_34758_50216_L_de_1,Tatort Krankenhaus,Udo Ludwig,AVAILABLE,DE,B4-5,문학
b4-5_30792_11897_L_de_1,Der Junge und die Fee,Lumitra,AVAILABLE,DE,B4-5,문학
b4-5_93401_47707_L_de_1,Solus Rex,Michael Maar,AVAILABLE,DE,B4-5,문학
b4-5_52632_84176_L_de_1,Das kleine Buch vom Gehirn,Michael Madeja,AVAILABLE,DE,B4-5,문학
b4-5_77407_79524_L_de_1,Vergeben kann man nicht müssen,Andreas Malessa et al.,AVAILABLE,DE,B4-5,문학
b4-5_39058_37313_L_de_1,Führen Leisten Leben,Fredmund Malik,AVAILABLE,DE,B4-5,문학
b4-5_15527_37461_L_en_1,Single Mom,Katharina Martin,AVAILABLE,EN,B4-5,문학
b4-5_53748_32723_G_de_1,Die Machtfalle,Barbara Schneider et al.,AVAILABLE,DE,B4-5,역사
b4-5_95934_06275_L_en_1,Lilith,Christoph Marzi,AVAILABLE,EN,B4-5,문학
b4-5_77295_06275_G_de_1,Lumen,Christoph Marzi,AVAILABLE,DE,B4-5,역사
b4-5_66446_06275_L_en_1,Lycidas,Christoph Marzi,AVAILABLE,EN,B4-5,문학
b4-5_16915_70627_L_de_1,Das Geheimnis ist immer die Liebe,Karoline Mayer et al.,AVAILABLE,DE,B4-5,문학
b4-5_71856_28880_SZ_de_1,Eefolgreich mit den grossen des Marketings,Heribert Meffert,AVAILABLE,DE,B4-5,사회과학
b4-5_71521_18003_L_de_1,Mit Kind und Kegel,Frank Meier,AVAILABLE,DE,B4-5,문학
b4-5_31951_18003_L_de_1,Von allerley Spil und Kurzweyl Spiel und Spielzeug in der Geschichte,Frank Meier,AVAILABLE,DE,B4-5,문학
b4-5_27562_75670_G_de_1,Rungholts Ehre,Derek Meister,AVAILABLE,DE,B4-5,역사
b4-5_95996_11018_L_de_1,Die afghanische Misere,Can Merey,AVAILABLE,DE,B4-5,문학
b4-5_55747_78732_G_de_1,Angela Merkel das Porträt,Sebastian Graf et al.,AVAILABLE,DE,B4-5,역사
b4-5_67441_69832_L_de_1,Das Buch von Eden,Kai Meyer,AVAILABLE,DE,B4-5,문학
b4-5_83225_69832_L_de_1,Herrin der Lüge,Kai Meyer,AVAILABLE,DE,B4-5,문학
b5-0_26560_15740_L_de_1,Jenseits der Gene,Dietmar Zimmer,AVAILABLE,DE,B5-0,문학
b5-0_26500_72532_L_de_1,Darwins Irrtum,Hans-Joachim Zillmer,AVAILABLE,DE,B5-0,문학
b5-0_55548_17284_L_de_1,Katze fürs Leben,Stefanie Zweig,AVAILABLE,DE,B5-0,문학
b5-0_33739_17284_L_de_1,Und das Glück ist anderswo,Stefanie Zweig,AVAILABLE,DE,B5-0,문학
b5-0_94117_12895_L_de_1,Taschen-Knigge,Christina Zacker,AVAILABLE,DE,B5-0,문학
b5-0_83549_06763_L_de_1,Unsere Innere Uhr,Jürgen Zulley et al.,AVAILABLE,DE,B5-0,문학
b5-0_76931_90857_L_de_1,Das Einstein-Fenster,Markus Pössel,AVAILABLE,DE,B5-0,문학
b5-0_16094_56178_L_de_1,Ich schieße … doch!,Elisabeth Zöller,AVAILABLE,DE,B5-0,문학
b5-0_91873_17284_G_de_1,Karibu heißt willkommen,Stefanie Zweig,AVAILABLE,DE,B5-0,역사
b5-0_43564_30607_SP_de_1,Aromatherapie,Eliane Zimmermann,AVAILABLE,DE,B5-0,어학
b5-0_22355_17284_L_de_1,Der Traum vom Paradies,Stefanie Zweig,AVAILABLE,DE,B5-0,문학
b5-0_98877_17284_L_de_1,Owuors Heimkehr,Stefanie Zweig,AVAILABLE,DE,B5-0,문학
b5-0_97542_17284_G_de_1,Wiedersehen mit Afrika,Stefanie Zweig,AVAILABLE,DE,B5-0,역사
b5-0_72961_17635_SZ_de_1,Kooperationen erfolgreich gestalten,Arthur Zimmermann,AVAILABLE,DE,B5-0,사회과학
b5-0_38350_17284_G_de_1,…doch die Träume blieben in Afrika,Stefanie Zweig,AVAILABLE,DE,B5-0,역사
b5-0_46429_17284_L_de_1,Vivian und Ein Mund voll Erde,Stefanie Zweig,AVAILABLE,DE,B5-0,문학
b5-0_81477_17284_G_de_1,Irgendwo in Deutschland,Stefanie Zweig,AVAILABLE,DE,B5-0,역사
b5-0_11318_17284_G_de_1,Es begann damals in Afrika,Stefanie Zweig,AVAILABLE,DE,B5-0,역사
b5-0_99717_09718_SZ_de_1,Kleines Mathematikum,Albrecht Beutelspacher,AVAILABLE,DE,B5-0,사회과학
b5-0_64604_80430_L_de_1,Thomas-Mann-Handbuch,Koopmann,AVAILABLE,DE,B5-0,문학
b5-0_66828_16636_L_de_1,Briefe,Golo Mann,AVAILABLE,DE,B5-0,문학
b5-0_94867_39495_SP_de_1,Literarische Texte lesen lernen,Svantje Ehlers,AVAILABLE,DE,B5-0,어학
b5-0_75407_47454_G_kr_1,상상력과 가스통 바슐라르,홍명희,AVAILABLE,KR,B5-0,역사
b5-0_81829_98530_L_de_1,Spiegelungen 3,"Robert Killinger, Dagmar Buchmann und Walter Pirnath",AVAILABLE,DE,B5-0,문학
b5-0_94409_85713_L_de_1,Deutsche Prosa und Lyrik,Tschang Bok Rhie,AVAILABLE,DE,B5-0,문학
b5-0_79210_02121_L_kr_1,"청년 브레히트 ""혁명을 꿈꾸다""",한국브레히트학회,AVAILABLE,KR,B5-0,문학
b5-0_02412_66482_L_kr_1,변두리 극장 Theater in der Vorstadt,카를 발렌틴 Karl Valentin,AVAILABLE,KR,B5-0,문학
b5-0_72925_89967_SZ_kr_1,교수연구업적목록집 (2000. 3-2002. 2),한국외국어대학교,AVAILABLE,KR,B5-0,사회과학
b5-0_24290_11371_SP_kr_1,2012 도서목록,월인/연극과 인간,AVAILABLE,KR,B5-0,어학
b5-0_79890_89967_SZ_kr_1,제 2주기 대학종합평가인정제 시행을 위한 2005년도 대학종합평가의 평가기준,한국외국어대학교,AVAILABLE,KR,B5-0,사회과학
b5-0_22093_30455_L_de_1,Literatur und Kritik,"Karl-Markus Gauß, Arno Kleibel",AVAILABLE,DE,B5-0,문학
b5-0_89184_89967_SZ_kr_1,대학원 요람,한국외국어대학교,AVAILABLE,KR,B5-0,사회과학
b5-0_79443_89967_G_en_1,General Bulletin,한국외국어대학교,AVAILABLE,EN,B5-0,역사
b5-0_10008_89967_SZ_kr_1,논문집 (개교 20주년 기념),한국외국어대학교,AVAILABLE,KR,B5-0,사회과학
b5-1_83801_20786_L_de_1,Stärker als die Angst mein Leben,Dariusz Michalczewski,AVAILABLE,DE,B5-1,문학
b5-1_59721_44670_SZ_de_1,In 80 Frauen um die Welt,Thilo Mischke,AVAILABLE,DE,B5-1,사회과학
b5-1_04847_80248_L_de_1,Der Kult-Buch,Robert Misik,AVAILABLE,DE,B5-1,문학
b5-1_42268_95916_SZ_de_1,Reklamationen beim Universum,Bärbel Mohr,AVAILABLE,DE,B5-1,사회과학
b5-1_96665_95916_L_de_1,Der Skeptiker und der Guru,Bärbel Mohr,AVAILABLE,DE,B5-1,문학
b5-1_15956_11429_L_de_1,Von der Welt lernen,Reinhard Mohn,AVAILABLE,DE,B5-1,문학
b5-1_92970_43208_SZ_de_1,Körpersprache der Kinder,Samy Molcho,AVAILABLE,DE,B5-1,사회과학
b5-1_25410_43208_L_de_1,"Umarme mich, aber rühr mich nicht an",Samy Molcho,AVAILABLE,DE,B5-1,문학
b5-1_74296_11981_L_de_1,Lea und Tabea,S. Möller et al.,AVAILABLE,DE,B5-1,문학
b5-1_73148_85918_L_de_1,Film verstehen,James Monaco,AVAILABLE,DE,B5-1,문학
b5-1_96290_87307_L_de_1,Stutenbiss,Milena Moser,AVAILABLE,DE,B5-1,문학
b5-1_80245_61666_SZ_de_1,Zur Sache Schätzchen!,Eva Kirchesch et al.,AVAILABLE,DE,B5-1,사회과학
b5-1_49147_32045_L_de_1,Das verlangen nach Liebe,Hanns-Josef Ortheil,AVAILABLE,DE,B5-1,문학
b5-1_95531_88482_L_de_1,Evolutionsmansgement,Klaus-Stephan Otto et al.,AVAILABLE,DE,B5-1,문학
b5-1_64791_10892_L_de_1,Altersträume,Horst W. Opaschowski et.al,AVAILABLE,DE,B5-1,문학
b5-1_21546_77617_SZ_de_1,Das System,karl olsberg,AVAILABLE,DE,B5-1,사회과학
b5-1_60285_14419_L_de_1,Das Spiel der Kurtisanen,Siegfried Obermeier,AVAILABLE,DE,B5-1,문학
b5-1_79992_53235_L_de_1,Die Milchfalle,Klaus Oberbeil,AVAILABLE,DE,B5-1,문학
b5-1_84032_96123_L_de_1,Im Namen des Irrtums,Hans-dieter otto,AVAILABLE,DE,B5-1,문학
b5-1_44148_18825_L_de_1,Jürgen Overhoff,Benjamin Franklin,AVAILABLE,DE,B5-1,문학
b5-1_74836_08520_SZ_de_1,Ob wir wollen oder nicht,Karl-Heinz Ott,AVAILABLE,DE,B5-1,사회과학
b5-1_04807_73579_SZ_en_1,networking,Christine Öttl et al.,AVAILABLE,EN,B5-1,사회과학
b5-1_89377_03452_L_de_1,Ruth Pfrau - Mit den Augen der Liebe,HERDER (출판사),AVAILABLE,DE,B5-1,문학
b5-1_85235_42698_G_de_1,Die Herrscher und Gestalten des Mittelalters,Reinhard Pohanka,AVAILABLE,DE,B5-1,역사
b5-1_18503_73315_L_de_1,Alt sein ist anders,Marlis Pörtner,AVAILABLE,DE,B5-1,문학
b5-1_49196_28873_SZ_de_1,"Von der Freude, den Selbstwert zu stärken",Friederike Potreck-Rose,AVAILABLE,DE,B5-1,사회과학
b5-1_16848_84150_G_de_1,Der Berg der toten Tibeter,Eliot Pattison,AVAILABLE,DE,B5-1,역사
b5-1_16845_98465_SZ_de_1,Sos wie macht Man das?,Christa Pöppelmann,AVAILABLE,DE,B5-1,사회과학
b5-1_76342_21760_SZ_de_1,Sichere Energie im 21. Jahrhundert,Jürgen Petermann,AVAILABLE,DE,B5-1,사회과학
b5-1_78844_15063_G_en_1,Moriac,Bente Porr,AVAILABLE,EN,B5-1,역사
b5-1_19684_83116_L_de_1,Der Rettende Weg Schindlers Liste - Die wahre Geschichte,Mietek Pemper,AVAILABLE,DE,B5-1,문학
b5-1_39719_80781_L_de_1,Neuer Deutscher Film,Philipp Reclam,AVAILABLE,DE,B5-1,문학
b5-1_23389_72443_G_de_1,Weg damit von A bis Z,Rita Pohle,AVAILABLE,DE,B5-1,역사
b5-1_45161_45816_L_de_1,Aufbruch in ein neues Leben,Stephanie Pauly,AVAILABLE,DE,B5-1,문학
b5-2_99159_07884_L_de_1,Benedikts Kreuzzug,Alan Posener,AVAILABLE,DE,B5-2,문학
b5-2_07884_73961_L_de_1,Alan Posener,Susanna Partsch,AVAILABLE,DE,B5-2,문학
b5-2_54587_90500_L_de_1,Hätten Sie es geschafft?,Doris Preißler,AVAILABLE,DE,B5-2,문학
b5-2_69508_12688_G_de_1,Adi: Jugend eines Diktators,Gudrun Pausewang,AVAILABLE,DE,B5-2,역사
b5-2_77199_12688_L_de_1,Etwas lässt sich doch bewirken,Gudrun Pausewang,AVAILABLE,DE,B5-2,문학
b5-2_94041_12688_G_de_1,Und was mach ich?,Gudrun Pausewang,AVAILABLE,DE,B5-2,역사
b5-2_23181_55571_L_de_1,Ein fabelhafter Lügner,Susann Pásztor,AVAILABLE,DE,B5-2,문학
b5-2_46220_04904_L_de_1,Entspannt gewinnt,Dr. med. Dirk Pajonk,AVAILABLE,DE,B5-2,문학
b5-2_85984_31338_L_de_1,Weibliches Manifest,Maitreyi D. Piontek,AVAILABLE,DE,B5-2,문학
b5-2_99338_60110_L_de_1,Schandtat,Akif Pirinçci,AVAILABLE,DE,B5-2,문학
b5-2_16668_46891_SZ_de_1,Auf Schatzsuche bei unseren Kindern,Jirina Prekop et al.,AVAILABLE,DE,B5-2,사회과학
b5-2_83689_07318_L_de_1,Philosophie Ein Lehrbuch,Jonas Pfister,AVAILABLE,DE,B5-2,문학
b5-2_39215_57556_L_de_1,Schamlos!,Wolfgang Hantel-Quitmann,AVAILABLE,DE,B5-2,문학
b5-2_99591_18801_G_en_1,Dating Berlin,Sonia Rossi,AVAILABLE,EN,B5-2,역사
b5-2_86011_46349_L_de_1,Schattenriss,Silvia Roth,AVAILABLE,DE,B5-2,문학
b5-2_80528_78757_L_de_1,Überlebenskunst,Luise Reddemann,AVAILABLE,DE,B5-2,문학
b5-2_70367_18677_G_de_1,Ihr kriegt mich nicht klein!,Ulrike Schramm-De Robertis,AVAILABLE,DE,B5-2,역사
b5-2_09230_77290_SZ_de_1,Die Zukunft der Arten,Josef H. Reichholf,AVAILABLE,DE,B5-2,사회과학
b5-2_68938_83242_G_en_1,LOA,Christian Reiland,AVAILABLE,EN,B5-2,역사
b5-2_15431_83336_SZ_de_1,Prinzip Uhr-Gen,Reitz,AVAILABLE,DE,B5-2,사회과학
b5-2_18367_01309_L_de_1,Ende der Träume,Reinhold Ruthe,AVAILABLE,DE,B5-2,문학
b5-2_04619_77651_SZ_de_1,Vom Bauchnabel abwärts: Das Gesundheitsbuch für den Mann,A. Reitz,AVAILABLE,DE,B5-2,사회과학
b5-2_71166_77741_L_de_1,Die Erde,Rothe,AVAILABLE,DE,B5-2,문학
b5-2_42907_48826_L_de_1,Der Verweigerer,Johannes Reimer,AVAILABLE,DE,B5-2,문학
b5-2_82392_43107_G_de_1,Keine Angst vor der Akquise!,Jürgen Ratzkowski,AVAILABLE,DE,B5-2,역사
b5-2_57906_28290_SZ_de_1,Post in die chinesische Vergangenheit,Julia Andreae-Rosendorfer et al.,AVAILABLE,DE,B5-2,사회과학
b5-2_09230_56624_SZ_de_1,Die Zukunft der Arten,Reichholf,AVAILABLE,DE,B5-2,사회과학
b5-2_64119_32244_L_en_1,Pythagoras,Riedweg,AVAILABLE,EN,B5-2,문학
b5-2_64887_74831_G_de_1,Die sieben Todsünden der EU,Michel Reimon et al.,AVAILABLE,DE,B5-2,역사
b5-2_44047_08275_G_de_1,Die dunklen Schatten unserer Vergangenheit,Radebold,AVAILABLE,DE,B5-2,역사
b5-2_03858_77290_L_de_1,Rabenschwarze Intelligenz,Josef H. Reichholf,AVAILABLE,DE,B5-2,문학
b5-2_99222_45781_L_de_1,Der Einsatz von Filmen im DaF-Unterricht …,Susann Rabe,AVAILABLE,DE,B5-2,문학
b5-2_92564_63084_L_de_1,Süßer Vogel Jugend oder Der Abend wirft längere Schatten,Hellmuth Karasek,AVAILABLE,DE,B5-2,문학
b5-2_56650_20586_L_de_1,Grün gewinnt,Rudolf Rechsteiner,AVAILABLE,DE,B5-2,문학
b5-2_61752_81798_L_de_1,Ewig,Schilddorfer et al.,AVAILABLE,DE,B5-2,문학
b5-2_57069_30081_L_de_1,Der Leviathan,Carl Schmitt,AVAILABLE,DE,B5-2,문학
b5-2_39981_10621_L_en_1,Incognita,Boris von Smercek,AVAILABLE,EN,B5-2,문학
b5-2_62385_02874_L_de_1,Die Alchemisten,Dierk Suhr,AVAILABLE,DE,B5-2,문학
b5-2_60857_09904_L_en_1,Hitlers Spionin,Martha Schad,AVAILABLE,EN,B5-2,문학
